SearchText,SearchResults,rank,match_score,duration,genre,maturity_number,UserName,UserAge,UserGender,list_id,location,request_id,row,track_id,video_id,image_key,supp_video_id,lolomo_id,maturityMisMatchEdgy,maturityMisMatchNonEdgy,titleInformationDensity,titleInformationDensityExplored,napaRequestId,appView,usePresentedEvent
The Bodyguard,Four Brothers,51,,1h 49m,"Gritty,Action & Adventure,Drama",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70028902,sdp|eb5f1e44-2ccf-11e5-9e3c-232967e45b9b|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Proud Mary,52,,1h 29m,"Violent,Action Thriller,Action & Adventure",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80197619,sdp|786f19f0-801f-11ea-9d11-0e9ef46c77da|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Failure to Launch,53,,1h 37m,"Charming,Romantic,Comedy",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70044867,sdp|e8810e30-2094-11e7-bd42-0ebd43820a80|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Spenser Confidential,54,70%,1h 51m,"Exciting,Film Noir,Action Comedy",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,81005492,sdp|fe0b3841-3f16-11ea-9ee3-120468d63594|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,American Assassin,55,,1h 51m,"Violent,Exciting,Action Thriller",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80182951,sdp|23641750-1894-11ea-ae33-1252a14bc99a|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Transporter Refueled,56,,1h 35m,"Explosive,Slick,Exciting",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80017035,sdp|46583a90-d393-11e7-b386-0ac50adee3ba|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Negotiator,57,,2h 19m,"Psychological,Suspenseful,Action Thriller",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,16915198,sdp|f5fc6440-da47-11e5-9bbf-22000b92c806|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Executive Decision,58,,2h 12m,"Rousing,Suspenseful,Exciting",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,485218,sdp|5218bea2-9d62-11e9-8660-0a78c55af252|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Ugly Truth,59,,1h 36m,"Swoonworthy,Romantic,Comedy",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70103759,sdp|386cefb0-66c3-11e9-a5e8-0a01408ed2ba|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Kate,60,,1h 46m,"Explosive,Slick,Violent",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80216200,sdp|8df0c721-f002-11eb-8565-0ee798a7f0ed|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Homefront,61,,1h 40m,"Explosive,Violent,Gritty",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70281529,sdp|20755ce0-f1c2-11e5-afe0-22000bfa2486|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,2 Guns,62,,1h 49m,"Explosive,Exciting,Action Thriller",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70270776,sdp|a1b94bd3-16c2-11e5-9e3c-232967e45b9b|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Security,63,,1h 31m,"Violent,Action Thriller,Action & Adventure",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80161921,sdp|979f6020-9f1a-11e7-b1da-0e5ca7c87d5e|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Charlie's Angels,64,,1h 38m,"Slick,Exciting,Action Comedy",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,60003242,sdp|af93ed20-c7a5-11ea-997b-0a3f8e59a189|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Burlesque,65,,1h 59m,"Campy,Feel-Good,Romantic",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70137790,sdp|1-1-1-sdp-146635|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Losers,66,,1h 36m,"Slick,Gritty,Action Thriller",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70125553,sdp|acc9eb20-8f3a-11e9-b55d-0a6b0990d6ce|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Bourne Legacy,67,,2h 15m,"Action Thriller,Action & Adventure,Hired Killers",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70230638,sdp|473f8620-ee3d-11e6-99fc-12c60ce53ed0|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The American,68,,1h 45m,"Understated,Dark,Suspenseful",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70128675,sdp|bb0f7700-6bce-11eb-9f3b-0a51ab3f7007|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Expendables,69,,1h 43m,"Action Thriller,Action & Adventure,Ensemble",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70117698,sdp|4d166c10-a7e3-11e8-8882-0ae1bff6fbaa|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Miss Bala,70,,1h 44m,"Gritty,Suspenseful,Action Thriller",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80993017,sdp|d9388561-99d3-11e9-bc19-0ef8406df7f4|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,S.W.A.T.: Under Siege,71,,1h 28m,"Explosive,Violent,Exciting",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,81086887,sdp|ce718b30-5280-11e9-8a95-0a33d3f6fea4|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,47 Ronin,72,,1h 58m,"Exciting,Action Thriller,Action & Adventure",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70208107,sdp|e426d6d0-92d8-11e5-9f76-22000a951611|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Dead Man Down,73,,1h 57m,"Gritty,Suspenseful,Film Noir",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70254928,sdp|2a23a461-7b03-11ec-920d-1251dc1f239d|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Expendables 3,74,,2h 6m,"Explosive,Action Thriller,Action & Adventure",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70307662,sdp|d3bcb870-7b54-11e8-8507-12e00240144c|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The November Man,75,,1h 48m,"Slick,Suspenseful,Action Thriller",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80000438,sdp|d5201300-25ca-11e7-812c-0a7b6f746646|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Green Mile,76,,3h 8m,"Inspiring,Emotional,Tearjerker",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,60000417,sdp|835b16c0-97f7-11e6-8203-0eacf36fd620|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Triple Frontier,77,63%,2h 5m,"Gritty,Suspenseful,Exciting",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80192187,sdp|468eff41-2670-11e9-aa30-0ae5620f0030|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Specialist,78,,1h 49m,"Slick,Violent,Exciting",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,988095,sdp|fed65851-4369-11ec-a99b-12864276d5c3|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,RED 2,79,,1h 55m,"Explosive,Exciting,Action Comedy",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70269489,sdp|34114dc0-8948-11e8-912d-12d8fef1fd30|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Killers,80,,1h 40m,"Exciting,Romantic,Action Comedy",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70120086,sdp|ccd281f9-c127-11e3-946c-ab048f51b9bd|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Exit Wounds,81,,1h 41m,"Violent,Gritty,Action & Adventure",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,60020892,sdp|6e3d2ce1-aabb-11e9-b40e-0a55901b25b8|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Wild Card,82,,1h 31m,"Action & Adventure,Drama,Gambling",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70259803,sdp|b76f06a2-6eb9-11e5-aa82-6dd28aa8f499|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Forgive Us Our Trespasses,83,,14m,"Heartfelt,Drama,1930s",TV-14,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,81320168,sdp|367edde1-6345-11ec-b03e-12175c3b292d|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Inside Man,84,,2h 8m,"Suspenseful,Exciting,Film Noir",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70044379,sdp|2969a630-0e12-11e8-a550-12f85d0e5342|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Safe,85,,1h 34m,"Explosive,Gritty,Exciting",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70202134,sdp|4afcbca1-fa04-11e7-825a-0a1ca4622106|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Nowhere to Run,86,,1h 34m,"Rousing,Gritty,Martial Arts",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,814862,sdp|8f59b860-5c46-11eb-94fd-126fdacb1dc9|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Bourne Supremacy,87,,1h 48m,"Suspenseful,Mystery,Action Thriller",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,60036239,sdp|d37a7ba0-7489-11e6-b576-12a605806ab1|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,S.W.A.T.,88,,1h 57m,"Exciting,Action Thriller,Action & Adventure",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,60029196,sdp|e28e9eb0-59bd-11ea-978d-0e58ee5eaa57|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Highwaymen,89,72%,2h 12m,"Gritty,Dark,Suspenseful",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80200571,sdp|343028a0-30c6-11e9-a155-0ea519d64e7e|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,The Net,90,,1h 54m,"Psychological,Suspenseful,Thriller",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,797261,sdp|c6ae3af1-66bd-11e9-9934-0e82bbd91178|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Blood Diamond,91,,2h 23m,"Exciting,Action Thriller,Action & Adventure",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70045850,sdp|5cde8f04-58e6-11e5-a340-3d822f5e5804|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Unknown,92,,1h 53m,"Psychological,Exciting,Mystery",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70139387,sdp|d0ede233-50e2-11e5-b821-3d0382148df4|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Kung Fu Hustle,93,,1h 38m,"Explosive,Goofy,Exciting",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,70020728,sdp|83f01c30-7929-11e6-9bbe-0e6b5a566dd7|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Waterworld,94,,2h 15m,"Dystopian,Sci-Fi Adventure,Sci-Fi Movie",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,17672132,sdp|ec0060d0-9a14-11e6-8862-0ab5e50c55b2|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Anna,95,,1h 59m,"Slick,Violent,Exciting",R,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,81112504,sdp|3a8e38e0-d5dd-11eb-a40b-12f072ac23d9|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
The Bodyguard,Brian Banks,96,,1h 39m,"Inspiring,Feel-Good,True Crime",PG-13,Bengal Tiger,30,M,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,searchResults,NAPA@@|2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094_titles/1//The Bodyguard/0/0,0,255824129,80990660,sdp|fb5cefa0-5f6c-11ea-a25f-0a79fb844809|en,1,unknown,False,False,,,2a9ce4ff-77bd-4a82-ae9a-d9f716b3eb87-15652094|2,boxArt,True
Soldier,Soldier,1,,2h 35m,"Emotional,Romantic,Dramedy",TV-14,Bengal Tiger,30,M,NAPA@@|e6d1bcc0-4111-4daf-b43d-aa0f74361b2c-36199329_titles/1//Soldier/0/0,searchResults,NAPA@@|e6d1bcc0-4111-4daf-b43d-aa0f74361b2c-36199329_titles/1//Soldier/0/0,0,255824129,18022077,sdp|958ca0a0-2714-11e7-b31e-0e8d331454a8|en,1,unknown,False,False,,,e6d1bcc0-4111-4daf-b43d-aa0f74361b2c-36199329|2,boxArt,True
Soldier,Father Soldier Son,2,,1h 40m,"Cerebral,Understated,Emotional",R,Bengal Tiger,30,M,NAPA@@|e6d1bcc0-4111-4daf-b43d-aa0f74361b2c-36199329_titles/1//Soldier/0/0,searchResults,NAPA@@|e6d1bcc0-4111-4daf-b43d-aa0f74361b2c-36199329_titles/1//Soldier/0/0,0,255824129,81002464,sdp|495221a0-9c1f-11ea-89af-0eaf7f3bf309|en,1,unknown,False,False,,,e6d1bcc0-4111-4daf-b43d-aa0f74361b2c-36199329|2,boxArt,True
